BIBTEXKEY,first_name,middle_name,last_name,full_name,JOURNAL,NUMBER,PAGES,PUBLISHER,TITLE,VOLUME,YEAR,DOI,ISSN,AUTHOR_KEYWORDS,PUBLICATION_STAGE,AFFILIATIONS,Affiliation_country,Affiliation_country_code,Gender,Gender.Probability,Gender.Count,author_id,paper_id_author_id,author_order,Max,author_last,author_single,unique_name,OA,Citations
Shephard2020690,Tim,NA,Shephard,Tim Shephard,Music and Letters,4,690 – 712,Oxford University Press,Musical Classicisms in Italy before the Madrigal,101,2020,10.1093/ml/gcaa047,274224,NA,Final,"University of Sheffield, United Kingdom, United Kingdom",United Kingdom,GB,male,1,68251,author1,Shephard2020690_author1,1,1,0,1,shephard_tim,Open Access,1
Glatthorn2019233,Austin,NA,Glatthorn,Austin Glatthorn,Music and Letters,2,233 – 270,Oxford University Press,The legacy of 'Ariadne' and the melodramatic sublime,100,2019,10.1093/ml/gcy116,274224,NA,Final,"University of Durham, United Kingdom, United Kingdom",United Kingdom,GB,male,0.99,3732,author1,Glatthorn2019233_author1,1,1,0,1,glatthorn_austin,Open Access,2
Collins2019185,Sarah,NA,Collins,Sarah Collins,Music and Letters,2,185 – 191,Oxford University Press,The Foundation of Music & Letters,100,2019,10.1093/ml/gcz075,274224,NA,Final,NA,NA,NA,female,0.99,324,author1,Collins2019185_author1,1,1,0,1,collins_sarah,Undefined,0
Johnston201338,Keith,NA,Johnston,Keith Johnston,Music and Letters,1,38 – 77,NA,"Molière, Descartes, and the practice of comedy in the intermezzo",94,2013,10.1093/ml/gct025,274224,NA,Final,NA,NA,NA,male,0.97,75,author1,Johnston201338_author1,1,1,0,1,johnston_keith,Open Access,0
Morabito2021347,Fabio,NA,Morabito,Fabio Morabito,Music and Letters,2,347 – 361,Oxford University Press,Musicology Without Heroes,102,2021,10.1093/ml/gcab035,274224,NA,Final,"University of Alberta, Canada",Canada,CA,male,1,1430,author1,Morabito2021347_author1,1,1,0,1,morabito_fabio,Undefined,0
Jordan2020544,Daniel,NA,Jordan,Daniel Jordan,Music and Letters,3,544 – 566,Oxford University Press,Sección Femenina: Documenting and Performing Spanish Musical Folklore during the Early Franco Regime (1939-1953),101,2020,10.1093/ml/gcz099,274224,NA,Final,"University of Cambridge, United Kingdom",United Kingdom,GB,male,1,150020,author1,Jordan2020544_author1,1,1,0,1,jordan_daniel,Undefined,2
Whenham2014511,John,NA,Whenham,John Whenham,Music and Letters,4,511 – 540,Oxford University Press,Monteverdi's 'Selva morale E[T] spirituale' (1641): Some anomalies explored through the five exemplars,95,2014,10.1093/ml/gcu108,274224,NA,Final,"University of Birmingham, United Kingdom",United Kingdom,GB,male,1,368613,author1,Whenham2014511_author1,1,1,0,1,whenham_john,Undefined,0
Honisch2020397,Erika,Supria,Honisch,Erika Supria Honisch,Music and Letters,3,397 – 453,Oxford University Press,On the Trail of a Knight of Santiago: Collecting Music and Mapping Knowledge in Renaissance Europe,101,2020,10.1093/ml/gcaa056,274224,NA,Final,"Stony Brook University, United States; Universidad Internacional de Valencia, Spain; ICREA, Universitat Autònoma de Barcelona, Spain",United States,US,female,1,82388,author1,Honisch2020397_author1,1,3,0,0,honisch_erika,Undefined,0
Honisch2020397,Ferran,NA,Escrivà-Llorca,Ferran Escrivà-Llorca,Music and Letters,3,397 – 453,Oxford University Press,On the Trail of a Knight of Santiago: Collecting Music and Mapping Knowledge in Renaissance Europe,101,2020,10.1093/ml/gcaa056,274224,NA,Final,"Stony Brook University, United States; Universidad Internacional de Valencia, Spain; ICREA, Universitat Autònoma de Barcelona, Spain",Spain,ES,male,0.99,6283,author2,Honisch2020397_author2,2,3,0,0,escrivà-llorca_ferran,Undefined,0
Honisch2020397,Tess,NA,Knighton,Tess Knighton,Music and Letters,3,397 – 453,Oxford University Press,On the Trail of a Knight of Santiago: Collecting Music and Mapping Knowledge in Renaissance Europe,101,2020,10.1093/ml/gcaa056,274224,NA,Final,"Stony Brook University, United States; Universidad Internacional de Valencia, Spain; ICREA, Universitat Autònoma de Barcelona, Spain",Spain,ES,female,0.98,279,author3,Honisch2020397_author3,3,3,1,0,knighton_tess,Undefined,0
Snarrenberg2017204,Robert,NA,Snarrenberg,Robert Snarrenberg,Music and Letters,2,204 – 231,Oxford University Press,Brahms's non-strophic settings of stanzaic poetry,98,2017,10.1093/ml/gcx051,274224,NA,Final,"Washington University, St. Louis, United States",United States,US,male,1,780374,author1,Snarrenberg2017204_author1,1,1,0,1,snarrenberg_robert,Undefined,0
Palmer2021559,Fiona,M,Palmer,Fiona M Palmer,Music and Letters,3,559 – 598,Oxford University Press,The Musical Conductors' Association: Collective Podium Power in Wartime Britain?,102,2021,10.1093/ml/gcab031,274224,NA,Final,"Maynooth University, National University of Ireland Maynooth, Ireland",Ireland,IE,female,1,10313,author1,Palmer2021559_author1,1,1,0,1,palmer_fiona,Open Access,0
Cook20151,James,NA,Cook,James Cook,Music and Letters,1,1 – 27,Oxford University Press,The style of walter frye and an anonymous mass in the lucca choirbook,96,2015,10.1093/ml/gcv004,274224,NA,Final,"University of Nottingham, United Kingdom",United Kingdom,GB,male,1,280634,author1,Cook20151_author1,1,1,0,1,cook_james,Undefined,2
Lalonde2015602,Amanda,NA,Lalonde,Amanda Lalonde,Music and Letters,4,602 – 629,Oxford University Press,The Music of the Living-Dead,96,2015,10.1093/ml/gcv101,274224,NA,Final,NA,NA,NA,female,0.99,307,author1,Lalonde2015602_author1,1,1,0,1,lalonde_amanda,Undefined,2
White2021442,Bryan,NA,White,Bryan White,Music and Letters,3,442 – 481,Oxford University Press,Anthems and Politics in the Restoration Chapel Royal,102,2021,10.1093/ml/gcab025,274224,NA,Final,"University of Leeds, United Kingdom",United Kingdom,GB,male,1,13104,author1,White2021442_author1,1,1,0,1,white_bryan,Open Access,1
Friedman2021687,Jacob,NA,Friedman,Jacob Friedman,Music and Letters,4,687 – 718,Oxford University Press,Haydn and the Aesthetics of Naivety,102,2021,10.1093/ml/gcab063,274224,NA,Final,"University of Pennsylvania, United States",United States,US,male,1,173357,author1,Friedman2021687_author1,1,1,0,1,friedman_jacob,Undefined,2
Taylor2012170,Philip,NA,Taylor,Philip Taylor,Music and Letters,2,170 – 190,NA,Memorializing Mary Tudor: William Byrd and Edward Paston's 'Crowned with Flowers and Lilies',93,2012,10.1093/ml/gcs008,274224,NA,Final,NA,NA,NA,male,0.99,162,author1,Taylor2012170_author1,1,1,0,1,taylor_philip,Undefined,3
Marston2019271,Nicholas,NA,Marston,Nicholas Marston,Music and Letters,2,271 – 301,Oxford University Press,. . . Nur ein Gleichnis': Heinrich schenker and the path to 'Likeness',100,2019,10.1093/ml/gcz021,274224,NA,Final,"University of Cambridge, United Kingdom",United Kingdom,GB,male,1,27021,author1,Marston2019271_author1,1,1,0,1,marston_nicholas,Undefined,0
Bradley2012149,Catherine,A.,Bradley,Catherine A. Bradley,Music and Letters,2,149 – 169,NA,New texts for old music: Three early thirteenth-century Latin Motets,93,2012,10.1093/ml/gcs034,274224,NA,Final,"Queen's College, Oxford, United Kingdom",United Kingdom,GB,female,1,50492,author1,Bradley2012149_author1,1,1,0,1,bradley_catherine,Open Access,6
Chen2022493,Vincent,Mu-Chien,Chen,Vincent Mu-Chien Chen,Music and Letters,3,493 – 531,Oxford University Press,"From 'Chinese Music' to 'Guoyue': Shanghai Musicians and Translated Traditionality, 1919-1937",103,2022,10.1093/ml/gcab092,274224,NA,Final,"Ohio State University, United States",United States,US,male,1,76683,author1,Chen2022493_author1,1,1,0,1,chen_vincent,Undefined,5
Cashner202227,Andrew,A.,Cashner,Andrew A. Cashner,Music and Letters,1,27 – 59,Oxford University Press,"BRINGING HEAVENLY MUSIC DOWN TO EARTH: GLOBAL EXCHANGE AND LOCAL DEVOTION AT SEGOVIA CATHEDRAL, 1678",103,2022,10.1093/ml/gcab106,274224,NA,Final,"University of Rochester, United States",United States,US,male,1,401335,author1,Cashner202227_author1,1,1,0,1,cashner_andrew,Undefined,1
Weitz2022264,Shaena,B.,Weitz,Shaena B. Weitz,Music and Letters,2,264 – 290,Oxford University Press,Plagiarism and the Napoleonic Potpourri,103,2022,10.1093/ml/gcab104,274224,NA,Final,"Department of Music, Faculty of Arts, University of Bristol, Bristol, United Kingdom",United Kingdom,GB,female,1,19,author1,Weitz2022264_author1,1,1,0,1,weitz_shaena,Undefined,1
Doherty2018635,Sean,NA,Doherty,Sean Doherty,Music and Letters,4,635 – 671,Oxford University Press,The mass ‘transubstantiated’ into music: Quotation and allusion in James MacMillan’s fourth symphony,99,2018,10.1093/ml/gcy072,274224,NA,Final,"Dublin City University, Ireland",Ireland,IE,male,1,19797,author1,Doherty2018635_author1,1,1,0,1,doherty_sean,Undefined,2
Branda2021719,Eva,NA,Branda,Eva Branda,Music and Letters,4,719 – 757,Oxford University Press,Capturing the Zeitgeist: Dvořák's Prague Debut and the Politics of Patriotism,102,2021,10.1093/ml/gcab052,274224,NA,Final,"Social Sciences and Humanities Research Council of Canada, Canada",Canada,CA,female,1,6632,author1,Branda2021719_author1,1,1,0,1,branda_eva,Undefined,2
Knyt2018604,Erinn,E.,Knyt,Erinn E. Knyt,Music and Letters,4,604 – 634,Oxford University Press,"From nationalism to transnationalism: Ferruccio busoni, the Liceo musicale di Bologna, and ‘Arlecchino’",99,2018,10.1093/ml/gcy092,274224,NA,Final,"University of Massachusetts Amherst, United States",United States,US,female,0.96,419,author1,Knyt2018604_author1,1,1,0,1,knyt_erinn,Undefined,1
Collins2019335,Sarah,NA,Collins,Sarah Collins,Music and Letters,2,335 – 354,Oxford University Press,"Utility and the pleasures of musical formalism: Edmund Gurney, liberal individualism, and musical beauty as 'ultimate' value",100,2019,10.1093/ml/gcy122,274224,NA,Final,"University of Western Australia, Australia",Australia,AU,female,1,33888,author1,Collins2019335_author1,1,1,0,1,collins_sarah,Undefined,3
Schuiling2022322,Floris,NA,Schuiling,Floris Schuiling,Music and Letters,2,322 – 343,Oxford University Press,Music As Extended Agency: On Notation And Entextualization IN Improvised Music,103,2022,10.1093/ml/gcab109,274224,NA,Final,"Utrecht University, Netherlands",Netherlands,NL,male,0.99,3516,author1,Schuiling2022322_author1,1,1,0,1,schuiling_floris,Open Access,3
Mark201845,Christopher,NA,Mark,Christopher Mark,Music and Letters,1,45 – 73,Oxford University Press,"Bridge and Britten, Britten and Bridge",99,2018,10.1093/ml/gcy001,274224,NA,Final,"University of Surrey, Guildford, United Kingdom",United Kingdom,GB,male,1,67360,author1,Mark201845_author1,1,1,0,1,mark_christopher,Open Access,0
Eshbach2020713,Robert,Whitehouse,Eshbach,Robert Whitehouse Eshbach,Music and Letters,4,713 – 742,Oxford University Press,For all are born to the Ideal': Joseph Joachim and Bettina von Arnim,101,2020,10.1093/ml/gcaa059,274224,NA,Final,"University of New Hampshire, United States",United States,US,male,1,780374,author1,Eshbach2020713_author1,1,1,0,1,eshbach_robert,Undefined,7
Latour2021411,Melinda,NA,Latour,Melinda Latour,Music and Letters,3,411 – 441,Oxford University Press,"The Performance of Friendship: Paschal de L'estocart and His Circle at the University of Basel, 1581-1583",102,2021,10.1093/ml/gcab023,274224,NA,Final,"Tufts University, United States",United States,US,female,1,52470,author1,Latour2021411_author1,1,1,0,1,latour_melinda,Undefined,0
Brooks2021317,Marc,NA,Brooks,Marc Brooks,Music and Letters,2,317 – 346,Oxford University Press,Mad Men' as a Sonic Symptomatology of Consumer Capitalism,102,2021,10.1093/ml/gcaa091,274224,NA,Final,"University of Vienna, Austria",Austria,AT,male,1,1745,author1,Brooks2021317_author1,1,1,0,1,brooks_marc,Undefined,1
Banks2021758,Jon,NA,Banks,Jon Banks,Music and Letters,4,758 – 782,Oxford University Press,Brahms's Hungarian Dances and the Early 'Csárdás' Recordings,102,2021,10.1093/ml/gcab058,274224,NA,Final,"Anglia Ruskin University, United Kingdom",United Kingdom,GB,male,1,50765,author1,Banks2021758_author1,1,1,0,1,banks_jon,Undefined,2
Knapik2015564,Stefan,NA,Knapik,Stefan Knapik,Music and Letters,4,564 – 601,Oxford University Press,The Master(Ed) Violinist: Carl Flesch's Pedagogical Treatise and Memoirs,96,2015,10.1093/ml/gcv095,274224,NA,Final,"Cardiff University, United Kingdom",United Kingdom,GB,male,0.99,11463,author1,Knapik2015564_author1,1,1,0,1,knapik_stefan,Undefined,1
Hsieh2022685,Amanda,NA,Hsieh,Amanda Hsieh,Music and Letters,4,685 – 707,Oxford University Press,JEWISH DIFFERENCE AND RECOVERING ‘COMMEDIA’: ERICH W. KORNGOLD’S ‘DIE TOTE STADT’ IN POST-FIRST WORLD WAR AUSTRIA,103,2022,10.1093/ml/gcac043,274224,NA,Final,"Department of Music, Durham University, United Kingdom",United Kingdom,GB,female,1,62214,author1,Hsieh2022685_author1,1,1,0,1,hsieh_amanda,Open Access,0
Cunningham2022591,John,NA,Cunningham,John Cunningham,Music and Letters,4,591 – 629,Oxford University Press,SONGS LOST AND FOUND: KATHERINE PHILIPS’S ‘POMPEY’S GHOST’,103,2022,10.1093/ml/gcac015,274224,NA,Final,"Bangor University, United Kingdom",United Kingdom,GB,male,1,368613,author1,Cunningham2022591_author1,1,1,0,1,cunningham_john,Undefined,0
Valiquet2017255,Patrick,NA,Valiquet,Patrick Valiquet,Music and Letters,2,255 – 280,Oxford University Press,Hearing the music of others: Pierre Schaeffer's humanist interdiscipline,98,2017,10.1093/ml/gcx052,274224,NA,Final,NA,NA,NA,male,0.99,481,author1,Valiquet2017255_author1,1,1,0,1,valiquet_patrick,Open Access,8
Deutsch2021507,Dan,NA,Deutsch,Dan Deutsch,Music and Letters,3,507 – 558,Oxford University Press,Fragmenting Monumentality: Discontinuity and Incompleteness in Mahler'S 'Der Abschied',102,2021,10.1093/ml/gcab021,274224,NA,Final,"Hebrew University of Jerusalem, Jerusalem, Israel",Israel,IL,male,0.99,6519,author1,Deutsch2021507_author1,1,1,0,1,deutsch_dan,Undefined,1
Maw2013383,David,NA,Maw,David Maw,Music and Letters,3,383 – 432,NA,Bona cadentia dictaminum': Reconstructing word setting in Machaut's songs,94,2013,10.1093/ml/gct073,274224,NA,Final,"University of Oxford, United Kingdom",United Kingdom,GB,male,1,381854,author1,Maw2013383_author1,1,1,0,1,maw_david,Undefined,2
Beghein2013433,Stefanie,NA,Beghein,Stefanie Beghein,Music and Letters,3,433 – 451,NA,"The famous and new italian taste': The dissemination of italian sacred music in the southern netherlands, 1675-1755",94,2013,10.1093/ml/gct072,274224,NA,Final,"University of Antwerp, Belgium",Belgium,BE,female,0.99,5350,author1,Beghein2013433_author1,1,1,0,1,beghein_stefanie,Undefined,2
Hurwitz201229,David,NA,Hurwitz,David Hurwitz,Music and Letters,1,29 – 60,NA,"So klingt Wien': Conductors, Orchestras, and vibrato in the nineteenth and early twentieth centuries",93,2012,10.1093/ml/gcr125,274224,NA,Final,NA,NA,NA,male,0.96,1945,author1,Hurwitz201229_author1,1,1,0,1,hurwitz_david,Undefined,5
Nedbal202288,Martin,NA,Nedbal,Martin Nedbal,Music and Letters,1,88 – 115,Oxford University Press,BEETHOVEN AND BOHEMIA: DRAMATURGICAL AND POLITICAL ASPECTS OF 'FIDELIO' RECEPTION IN PRAGUE,103,2022,10.1093/ml/gcab096,274224,NA,Final,"University of Kansas, United States",United States,US,male,1,119219,author1,Nedbal202288_author1,1,1,0,1,nedbal_martin,Undefined,1
Negus2011607,Keith,NA,Negus,Keith Negus,Music and Letters,4,607 – 629,NA,Authorship and the popular song,92,2011,10.1093/ml/gcr117,274224,NA,Final,"Goldsmiths, University of London, United Kingdom",United Kingdom,GB,male,1,59806,author1,Negus2011607_author1,1,1,0,1,negus_keith,Undefined,34
Semi202260,Maria,NA,Semi,Maria Semi,Music and Letters,1,60 – 87,Oxford University Press,"WRITING ABOUT POLYPHONY, TALKING ABOUT CIVILIZATION: CHARLES BURNEY'S MUSICAL 'CORNS AND ACORNS'",103,2022,10.1093/ml/gcab079,274224,NA,Final,"University of Bologna, Italy",Italy,IT,female,0.99,469097,author1,Semi202260_author1,1,1,0,1,semi_maria,Undefined,5
Haworth2012543,Catherine,NA,Haworth,Catherine Haworth,Music and Letters,4,543 – 573,NA,Detective agency? Scoring the amateur female investigator in 1940S hollywood,93,2012,10.1093/ml/gcs069,274224,NA,Final,"University of Huddersfield, United Kingdom",United Kingdom,GB,female,1,50492,author1,Haworth2012543_author1,1,1,0,1,haworth_catherine,Undefined,7
Harris2022541,Ellen,T,Harris,Ellen T Harris,Music and Letters,3,541 – 548,Oxford University Press,Critical Exchanges: Handel and Slave-Trading Companies,103,2022,10.1093/ml/gcac050,274224,NA,Final,NA,NA,NA,female,0.97,214,author1,Harris2022541_author1,1,1,0,1,harris_ellen,Open Access,0
Greig2022116,Donald,NA,Greig,Donald Greig,Music and Letters,1,116 – 149,Oxford University Press,"SOMEWHAT OF AN AFFECTATION': BACH, VIVALDI, AND THE EARLY FILMS OF PIER PAOLO PASOLINI",103,2022,10.1093/ml/gcab062,274224,NA,Final,"London, United Kingdom",United Kingdom,GB,male,0.99,9418,author1,Greig2022116_author1,1,1,0,1,greig_donald,Open Access,1
Caldwell2021191,Mary,Channen,Caldwell,Mary Channen Caldwell,Music and Letters,2,191 – 233,Oxford University Press,Singing Cato: Poetic Grammar and Moral Citation in Medieval Latin Song,102,2021,10.1093/ml/gcaa090,274224,NA,Final,"University of Pennsylvania, Philadelphia, United States",United States,US,female,1,636921,author1,Caldwell2021191_author1,1,1,0,1,caldwell_mary,Undefined,2
Irvine2013295,Thomas,NA,Irvine,Thomas Irvine,Music and Letters,2,295 – 323,NA,Normality and emplotment: Walter leigh's 'Midsummer Night's dream' in the third reich and Britain,94,2013,10.1093/ml/gct048,274224,NA,Final,"University of Southampton, United Kingdom",United Kingdom,GB,male,1,76311,author1,Irvine2013295_author1,1,1,0,1,irvine_thomas,Undefined,2
Chrissochoidis2014584,Ilias,NA,Chrissochoidis,Ilias Chrissochoidis,Music and Letters,4,584 – 602,Oxford University Press,"Though this be madness, yet there is method in't': A counterfactual analysis of Richard Wagner's 'Tannhäuser'",95,2014,10.1093/ml/gcu081,274224,NA,Final,"Stanford University, United States; European Bank for Reconstruction and Development (EBRD), WZB Berlin, Germany; WZB Berlin and University College London, United Kingdom; University of Vienna, Austria; Tilburg University, Netherlands",United States,US,male,1,462,author1,Chrissochoidis2014584_author1,1,4,0,0,chrissochoidis_ilias,Open Access,1
Chrissochoidis2014584,Heike,NA,Harmgart,Heike Harmgart,Music and Letters,4,584 – 602,Oxford University Press,"Though this be madness, yet there is method in't': A counterfactual analysis of Richard Wagner's 'Tannhäuser'",95,2014,10.1093/ml/gcu081,274224,NA,Final,"Stanford University, United States; European Bank for Reconstruction and Development (EBRD), WZB Berlin, Germany; WZB Berlin and University College London, United Kingdom; University of Vienna, Austria; Tilburg University, Netherlands",Germany,DE,female,0.99,42495,author2,Chrissochoidis2014584_author2,2,4,0,0,harmgart_heike,Open Access,1
